"Country Name","Country Code","Classification Name","Classification Code","Sector Name","Sector Code","Unit Name","Unit Code",Attribute,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,"Indicator Code","Global DSD Time Series Code",
"Seychelles","718","Interest expense","W0|S1|G24","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","","",
"Seychelles","718","Interest expense","W0|S1|G24","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Seychelles","718","Interest expense","W0|S1|G24","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Nature of data","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","","",
"Azerbaijan, Rep. of","912","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Value",,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",,"GEI_G14_GDP_PT","A|AZ|S1314|W0|S1|G24|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X",
"Azerbaijan, Rep. of","912","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Status","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","",
"Azerbaijan, Rep. of","912","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Azerbaijan, Rep. of","912","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","","","","","","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","",
"Azerbaijan, Rep. of","912","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Azerbaijan, Rep. of","912","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Nature of data","","","","","","","","A","A","A","A","A","A","A","A","A","A","A","A","",
"Nicaragua","278","Social benefits expense","W0|S1|G27","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Status","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",
"Nicaragua","278","Social benefits expense","W0|S1|G27","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Nicaragua","278","Social benefits expense","W0|S1|G27","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",
"Nicaragua","278","Social benefits expense","W0|S1|G27","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Nicaragua","278","Social benefits expense","W0|S1|G27","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Nature of data","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",
"United Arab Emirates","466","Interest expense","W0|S1|G24","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Value",,,,,,,,,,,"0","0","0","0","0","0","0","0","0.000111906362255127","0.00180646105834382","GEI_G14_GDP_PT","A|AE|S1311|W0|S1|G24|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X",
"United Arab Emirates","466","Interest expense","W0|S1|G24","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Status","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","",
"United Arab Emirates","466","Interest expense","W0|S1|G24","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"United Arab Emirates","466","Interest expense","W0|S1|G24","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","","","","","","","","","","","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC",
"United Arab Emirates","466","Interest expense","W0|S1|G24","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"United Arab Emirates","466","Interest expense","W0|S1|G24","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Nature of data","","","","","","","","","","","A","A","A","A","A","A","A","P","P","A",
"Uruguay","298","Social benefits expense","W0|S1|G27","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Status","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","",
"Uruguay","298","Social benefits expense","W0|S1|G27","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Uruguay","298","Social benefits expense","W0|S1|G27","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","",
"Uruguay","298","Social benefits expense","W0|S1|G27","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Uruguay","298","Social benefits expense","W0|S1|G27","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Nature of data","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","",
"Peru","293","Social benefits expense","W0|S1|G27","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Value","0.58773571727895","0.546004574632923","0.572461348054142","0.553719227974408","0.566071669439324","0.475201026638586","0.43013490692946","0.385921337673497","0.406994868187136","0.355812363871017","0.340253915897079","0.306602546671332","0.290557410045319","0.320736575952588","0.269605828910469","0.262233728061951","0.257582118932722","0.247830328130637","0.256295315729186",,"GES_G14_GDP_PT","A|PE|S1312|W0|S1|G27|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X",
"Peru","293","Social benefits expense","W0|S1|G27","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Peru","293","Social benefits expense","W0|S1|G27","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","","","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","",
"Peru","293","Social benefits expense","W0|S1|G27","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Peru","293","Social benefits expense","W0|S1|G27","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Nature of data","","","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","",
"Namibia","728","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Value",,,,,,,,,,,,,,,,"5.0114721476429","4.61919288007417","5.02955965016639",,,"GES_G14_GDP_PT","A|NA|S1311|W0|S1|G27|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X",
"Namibia","728","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Status","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","NA","NA",
"Namibia","728","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Namibia","728","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CA","CA","CA","NA","NA",
"Namibia","728","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Namibia","728","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Nature of data","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","A","A","A","NA","NA",
"Palau, Rep. of","565","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Value",,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0",,"GEI_G14_GDP_PT","A|PW|S1314|W0|S1|G24|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X",
"Palau, Rep. of","565","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Status","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","NA",
"Palau, Rep. of","565","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Palau, Rep. of","565","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","","","NA","NA","NA","NA","NA","AC","AC","NA","AC","AC","AC","AC","AC","AC","AC","AC","AC","NA",
"Palau, Rep. of","565","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Palau, Rep. of","565","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Nature of data","","","NA","NA","NA","NA","NA","A","A","NA","A","A","A","A","A","A","A","A","A","NA",
"San Marino, Rep. of","135","Social benefits expense","W0|S1|G27","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Status","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","",
"San Marino, Rep. of","135","Social benefits expense","W0|S1|G27","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"San Marino, Rep. of","135","Social benefits expense","W0|S1|G27","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","","","","","","","","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","",
"San Marino, Rep. of","135","Social benefits expense","W0|S1|G27","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"San Marino, Rep. of","135","Social benefits expense","W0|S1|G27","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Nature of data","","","","","","","","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","",
"Yemen, Rep. of","474","Interest expense","W0|S1|G24","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Status","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","","","","","","","",
"Yemen, Rep. of","474","Interest expense","W0|S1|G24","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Yemen, Rep. of","474","Interest expense","W0|S1|G24","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","","","","","","","","","","","","NP","","","","","","","","",
"Yemen, Rep. of","474","Interest expense","W0|S1|G24","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Yemen, Rep. of","474","Interest expense","W0|S1|G24","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Nature of data","","","","","","","","","","","","NP","","","","","","","","",
"Yemen, Rep. of","474","Interest expense","W0|S1|G24","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Status","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","",
"Yemen, Rep. of","474","Interest expense","W0|S1|G24","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Yemen, Rep. of","474","Interest expense","W0|S1|G24","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","","","","","","","","","","","","NA","","","","","","","","",
"Yemen, Rep. of","474","Interest expense","W0|S1|G24","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Yemen, Rep. of","474","Interest expense","W0|S1|G24","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Nature of data","","","","","","","","","","","","NA","","","","","","","","",
"Paraguay","288","Social benefits expense","W0|S1|G27","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Value",,,,,"0","0.00026426482429103","8.23203545587341E-05","0.000370394801210709","0.000934000972943315","0.106572387486623","0.100942633274179","0.144844664490325","7.72074742391764E-05","8.59721816610544E-05","0.183992711935865","0.178532819388223","0.172351521005971","0.169180955597719","0.168173497457395","0.190932434497386","GES_G14_GDP_PT","A|PY|S1312|W0|S1|G27|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X",
"Paraguay","288","Social benefits expense","W0|S1|G27","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Status","NA","NA","NA","NA","","","","","","","","","","","","","","","","",
"Paraguay","288","Social benefits expense","W0|S1|G27","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Paraguay","288","Social benefits expense","W0|S1|G27","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","AC","AC","AC","AC","AC","AC",
"Paraguay","288","Social benefits expense","W0|S1|G27","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Paraguay","288","Social benefits expense","W0|S1|G27","State governments","S1312","Percent of GDP","XDC_R_B1GQ","Nature of data","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A",
"St. Lucia","362","Interest expense","W0|S1|G24","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Status","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","",,,
"St. Lucia","362","Interest expense","W0|S1|G24","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",,,
"St. Lucia","362","Interest expense","W0|S1|G24","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","",,,
"St. Lucia","362","Interest expense","W0|S1|G24","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",,,
"St. Lucia","362","Interest expense","W0|S1|G24","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Nature of data","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","",,,
"Hungary","944","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Value","3.26025573587381","3.39927035087298","3.84124208188322","3.97082532299793","4.16873549271764","4.80932974216183","4.42020812198759","4.11488400879365","4.38831134196862","4.00760883473496","3.62357582149796","3.85229857017735","3.49758277397979","3.05643264476786","2.79805813629686","2.63489329204354","2.42140524037791","2.18855308975223","1.96665173455307","2.03535312738612","GES_G14_GDP_PT","A|HU|S1311|W0|S1|G27|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X",
"Hungary","944","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Hungary","944","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC",
"Hungary","944","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Hungary","944","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Nature of data","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P",
"Zimbabwe","698","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Status","NP","NP","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","",,
"Zimbabwe","698","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",,
"Zimbabwe","698","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","",,
"Zimbabwe","698","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",,
"Zimbabwe","698","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Nature of data","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","",,
"United States","111","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GEI_G14_GDP_PT","A|US|S1314|W0|S1|G24|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X",
"United States","111","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"United States","111","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC",
"United States","111","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"United States","111","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Nature of data","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A",
"Guatemala","258","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Value",,,,,,,,,,,,,,"1.09095161463848","0.954679040076946","1.08537603023156","0.926884151378731","1.00118138356511","0.985106923622199","2.04301703302915","GES_G14_GDP_PT","A|GT|S1311|W0|S1|G27|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X",
"Guatemala","258","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Status","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","",
"Guatemala","258","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Guatemala","258","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","AC","AC","AC","AC","AC","AC","AC",
"Guatemala","258","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Guatemala","258","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Nature of data","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","A","A","A","A","A","A","A",
"Uruguay","298","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"GEI_G14_GDP_PT","A|UY|S1314|W0|S1|G24|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X",
"Uruguay","298","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Uruguay","298","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","CA","",
"Uruguay","298","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Uruguay","298","Interest expense","W0|S1|G24","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Nature of data","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","P","P","",
"Israel","436","Social benefits expense","W0|S1|G27","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Value","7.73299140605395","7.62336767962974","7.25360697386444","6.62234984444294","6.37817863075269","6.26298120772905","6.04120171440308","6.07708970382455","6.38293388181563","6.38505593303993","6.32939387688134","6.37076610463475","6.19962633995778","6.06713611045255","6.00654922174969","5.96176115253484","6.34047463228112","6.37864808520588","6.48428269719758",,"GES_G14_GDP_PT","A|IL|S1314|W0|S1|G27|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X",
"Israel","436","Social benefits expense","W0|S1|G27","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",,
"Israel","436","Social benefits expense","W0|S1|G27","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC","AC",,
"Israel","436","Social benefits expense","W0|S1|G27","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",,
"Israel","436","Social benefits expense","W0|S1|G27","Social security funds","S1314","Percent of GDP","XDC_R_B1GQ","Nature of data","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A",,
"Timor-Leste, Dem. Rep. of","537","Interest expense","W0|S1|G24","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Status","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","",
"Timor-Leste, Dem. Rep. of","537","Interest expense","W0|S1|G24","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Valuation","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Timor-Leste, Dem. Rep. of","537","Interest expense","W0|S1|G24","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Bases of recording (Cash/ Non Cash)","","","","","","","","","","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","",
"Timor-Leste, Dem. Rep. of","537","Interest expense","W0|S1|G24","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Bases of recording (Gross/Net)","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",
"Timor-Leste, Dem. Rep. of","537","Interest expense","W0|S1|G24","Local governments","S1313","Percent of GDP","XDC_R_B1GQ","Nature of data","","","","","","","","","","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","",
"Moldova, Rep. of","921","Social benefits expense","W0|S1|G27","Central government (excl. social security funds)","S1311","Percent of GDP","XDC_R_B1GQ","Value",,"0.612257800168808","0.604295939471633","0.771421454388871","0.960642883358592","0.792548356230801","1.25099263851473","1.27364959013642","1.4985982992531","0.945924578307404","1.02022000107163","0.954492079041225","0.932546832761308","0.877124411845497","0.860493075207631","0.797191480155435","0.153733582266293","0.180142406187619","0.190053400610601","0.260391608575966","GES_G14_GDP_PT","A|MD|S1311|W0|S1|G27|_Z|_Z|_Z|XDC_R_B1GQ|_T|_X",
