,,Tax_%_GDP,GINI_Index,Social_benefits_expense_%_GDP,Interest_expense_%_GDP,OilRrents_%_GDP,Agriculture_%_GDP,ControlofCorruption,GovernmentEffectiveness,RegulatoryQuality,RuleofLaw,Political_StabilityNoViolence,VoiceandAccountability
,,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean
País,Ano,,,,,,,,,,,,
Portugal,2001,33.068981720506926,38.8,13.444921786100684,0.0,0.0,2.960749573583162,1.1901053190231323,1.023966670036316,0.964323341846466,1.2254931926727295,1.3977261781692505,1.3578683137893677
Portugal,2002,33.76441171147534,38.8,13.967905540489156,0.0,0.0,2.722890861566168,1.2553130388259888,1.2058464288711548,1.291455626487732,1.3364109992980957,1.4388874769210815,1.3045454025268557
Portugal,2003,33.00968248991229,38.8,15.298768106317755,0.0,0.0,2.6511807957093474,1.158950686454773,1.1668329238891602,1.2550137042999268,1.309730887413025,1.2909263372421265,1.4095799922943115
Portugal,2004,33.36015485220208,38.9,15.845547145323035,0.0,0.0,2.6021411799775507,1.1439632177352903,1.0640947818756104,1.19687020778656,1.249459981918335,0.9707719087600708,1.4649112224578855
Portugal,2005,34.25989970527148,38.5,16.39486366362729,0.0,0.0,2.3034933544873506,1.0699976682662964,1.056517243385315,1.2808873653411863,1.2349004745483398,1.0176103115081787,1.4303051233291626
Portugal,2006,34.77017197119694,38.1,16.406501488027214,0.0,0.0,2.2531375152081403,1.0169215202331543,0.8745383024215698,1.065522313117981,0.9859099984169006,0.9529556035995485,1.2326617240905762
Portugal,2007,34.92434213150649,36.8,16.28586578559567,0.0,0.0,1.9981559395466697,1.036280632019043,0.9007416367530824,1.0813899040222168,1.0168927907943726,0.8218185305595398,1.231420636177063
Portugal,2008,34.836468218252335,36.6,16.86905174011796,0.0,0.0,1.963771852319814,1.0701652765274048,1.0854851007461548,1.1004115343093872,1.0204036235809326,0.9884541034698486,1.2018638849258425
Portugal,2009,33.237968627790835,34.9,18.924125110308943,0.0,0.0,1.950626211841254,1.0929312705993652,1.1562647819519043,0.9914032220840454,1.064921498298645,0.7876343727111816,1.128243088722229
Portugal,2010,33.555404797484314,35.8,18.8442905437758,3.266536310734101,0.0,1.937081960988544,1.068766951560974,0.986488938331604,0.7198217511177063,1.0322407484054563,0.7176869511604309,1.1072031259536743
Portugal,2011,35.2735078894377,36.3,19.153217957003065,4.694827599914138,0.0,1.834016027526232,1.0883482694625854,0.9267776012420654,0.6259704232215881,1.0038771629333496,0.7417392730712891,1.1079105138778689
Portugal,2012,34.26126886264403,36.0,19.845222929179407,5.197081207114145,0.0,1.924107698878276,0.9627851247787476,1.0081568956375122,0.8269462585449219,1.042036056518555,0.7752726078033447,1.028528332710266
Portugal,2013,36.998767099745805,36.2,20.60646023310144,5.1396432566162815,0.0,2.095482698983847,0.9193516969680786,1.200499415397644,0.8041509389877319,1.045057773590088,0.7487634420394897,1.0669347047805786
Portugal,2014,36.91708180755448,35.6,19.910134830980176,5.220248974740213,0.0,2.076111164829186,0.9146361351013184,0.9878986477851868,0.7499731779098511,1.1216745376586914,0.8062744140625,1.1074455976486206
Portugal,2015,36.854068037294994,35.5,19.494004335797285,4.927415459743633,0.0,2.0994439255280133,0.9291470646858216,1.1888189315795898,0.956851840019226,1.1316523551940918,0.9178401231765748,1.1286777257919312
Portugal,2016,36.398793392453605,35.2,19.02662558488457,4.498251378895787,0.0,2.065810984172213,0.8978634476661682,1.1834497451782229,0.8443990349769592,1.0748714208602903,0.9740514159202576,1.1576687097549438
Portugal,2017,36.36779875793004,33.8,18.37883643085303,4.121381740275822,0.0,2.0958685760312687,0.8611921668052673,1.3331756591796875,0.9111116528511048,1.138645052909851,1.1185870170593262,1.1981984376907349
Portugal,2018,36.786737373899854,33.5,18.15321362620208,3.6821922361430577,0.0,2.0365298827895675,0.8402585983276367,1.2185449600219729,0.8849584460258484,1.142829418182373,1.1292845010757446,1.16772723197937
Portugal,2019,36.55280124007176,33.5,18.111216948641754,3.253961871433524,0.0,2.0885485418003307,0.7784246206283569,1.168681502342224,0.969835102558136,1.1385177373886108,1.066230535507202,1.1964657306671145
Portugal,2020,37.4338569706469,33.5,20.149616967768125,3.183480635481661,0.0,2.1054026389275324,0.7510966658592224,1.0234357118606567,0.8331244587898254,1.1834319829940796,1.0263386964797974,1.260277509689331
Rep Congo,2001,9.84049179227172,47.3,0.9396652527301936,6.8260053491533705,39.3437264677285,5.799931650637113,-1.1218477487564087,-1.2647035121917725,-1.2055436372756958,-1.4160187244415283,-0.9203737378120422,-1.4300730228424072
Rep Congo,2002,8.827994052602433,47.3,0.7143554343401476,7.66112033256694,35.2055137569666,6.261580122571144,-0.9945744276046752,-1.2544093132019043,-1.018046498298645,-1.248262643814087,-1.5849508047103882,-0.9131097197532654
Rep Congo,2003,9.39311385276262,47.3,0.6035617421520676,5.25718942900145,28.8946320090941,6.275223939364111,-1.0102876424789429,-1.2333195209503174,-1.0667515993118286,-1.17344331741333,-1.168668508529663,-0.8272220492362976
Rep Congo,2004,8.183663974750674,47.3,1.7314323153868685,1.2535163097581,40.5154889059158,5.509406303444906,-0.9279816150665284,-1.086061716079712,-0.9715380072593688,-1.1877549886703491,-1.189875841140747,-0.9641008973121644
Rep Congo,2005,6.21622203541713,47.3,0.6209915825625475,2.46370144446989,48.9211128238847,6.104237866518513,-1.0448341369628906,-1.2706923484802246,-1.3144874572753906,-1.4725594520568848,-1.1668318510055542,-1.0791404247283936
Rep Congo,2006,6.973856219999195,47.3,1.5010033958719802,4.75725597609208,55.4577666113589,4.813146418494449,-1.1022099256515503,-1.256063461303711,-1.2127556800842283,-1.2670880556106567,-0.9244086742401124,-1.208369255065918
Rep Congo,2007,7.940603725576864,47.3,1.488998496086068,2.6828758868976834,46.0059370260464,4.919811080624726,-1.1466410160064695,-1.3222664594650269,-1.2039040327072144,-1.2352577447891235,-0.770080029964447,-1.233997106552124
Rep Congo,2008,7.8816175334214735,47.3,1.4290671551089844,3.535984673884115,53.106605294832,4.2481509716336365,-1.1756751537322998,-1.2205541133880615,-1.2676926851272583,-1.195393681526184,-0.7200658321380615,-1.1554564237594604
Rep Congo,2009,10.161594582199976,47.3,1.759283193088112,1.0754393632257753,34.3556981869446,5.279933275075861,-1.1956796646118164,-1.2267264127731323,-1.287886381149292,-1.218484878540039,-0.2495118230581283,-1.104502558708191
Rep Congo,2010,8.745788716160153,47.3,1.233467459850582,0.8680195954830928,43.7964569719224,4.0385345212259125,-1.1469488143920898,-1.2276856899261477,-1.2737301588058472,-1.2195640802383425,-0.3164158463478088,-1.0627424716949463
Rep Congo,2011,9.066067650050885,48.9,1.0065402193668556,0.1499368190718862,52.302794761194,3.9839361915251854,-1.1191564798355105,-1.195255994796753,-1.2648695707321167,-1.2030818462371826,-0.3543003797531128,-1.1079977750778198
Rep Congo,2012,8.101014071060758,48.9,0.549410106232235,0.145220032750197,41.8280615739361,3.7987749229843417,-1.211167573928833,-1.1740078926086426,-1.3593376874923706,-1.1429548263549805,-0.4896898567676544,-1.1551333665847778
Rep Congo,2013,9.906441876802354,48.9,0.5909651553580427,0.206384244060256,32.2879790461471,4.260083077624528,-1.1537063121795654,-1.1563284397125244,-1.3334035873413086,-1.1128737926483154,-0.4750501215457916,-1.1177797317504885
Rep Congo,2014,10.61025691030486,48.9,0.6760168817082896,0.1721751606347382,28.3730241724863,4.54721435594214,-1.1788138151168823,-1.1108863353729248,-1.2146955728530884,-1.1087119579315186,-0.3592915832996368,-1.1083132028579712
Rep Congo,2015,13.021222536847436,48.9,0.4822523590277675,0.4013756690975612,13.1159799304841,5.936442719548685,-1.1962233781814575,-1.02241313457489,-1.1957387924194336,-1.078594207763672,-0.5263659954071045,-1.0168739557266235
Rep Congo,2016,14.165327223251897,48.9,0.3104631625372712,0.5581018012165049,13.3869137849764,7.007692540285893,-1.186817288398743,-1.096853494644165,-1.1656280755996704,-1.0958290100097656,-0.5192695260047913,-1.1601794958114624
Rep Congo,2017,11.480526922070831,48.9,0.2828886507875022,1.4614787141797596,27.8517808516309,7.424713124948903,-1.329080581665039,-1.1961116790771484,-1.3275353908538818,-1.1011779308319092,-0.5317240357398987,-1.1216061115264893
Rep Congo,2018,8.680058251561348,48.9,0.2322365383452459,2.2424228125427805,42.7798150678934,6.909114704093701,-1.350380539894104,-1.211082100868225,-1.3309028148651123,-1.0987039804458618,-0.3484042286872864,-1.197620868682861
Rep Dominica,2001,0.518675662887719,50.0,0.214921371952753,0.0089160543024824,0.0,6.997518612709746,-0.721408486366272,-0.3161646425724029,-0.1367686539888382,-0.610339879989624,0.0158385299146175,0.2257499694824218
Rep Dominica,2002,0.48820259043707,49.7,0.196761750748693,0.0280040941825636,0.0,6.805119218290372,-0.4760756492614746,-0.3928855359554291,-0.2109498679637909,-0.6727702617645264,0.1195496842265129,0.2372512966394424
Rep Dominica,2003,12.147492221868063,52.1,0.0938642877250504,1.25266134987228,0.0,6.693849843948263,-0.7030459642410278,-0.5437886118888855,-0.3293813467025757,-0.6085726022720337,-0.4192360341548919,0.0232535172253847
Rep Dominica,2004,12.614775156047454,52.1,0.4892551903806804,1.65685090775376,0.0,7.020472992553918,-0.585199773311615,-0.6805419921875,-0.4279509782791137,-0.6721057295799255,-0.3438689112663269,0.0470070950686931
Rep Dominica,2005,13.810823917222976,50.0,0.7727277738143346,1.15934373267697,0.0,7.21193528375622,-0.6901759505271912,-0.5511777997016907,-0.3848170042037964,-0.670407235622406,-0.258744865655899,-0.0705539286136627
Rep Dominica,2006,14.20179057315895,52.0,0.8853982038157439,1.30444387597103,0.0,6.858719319675203,-0.7009553909301758,-0.5851244926452637,-0.2364228516817093,-0.575809121131897,-0.1085138246417045,0.2056576907634735
Rep Dominica,2007,15.0936541345094,48.9,0.8669670774534122,1.15434652449063,0.0,6.511573910567052,-0.7476740479469299,-0.6747106909751892,-0.2375533580780029,-0.6136354207992554,-0.077550008893013,0.1970036923885345
Rep Dominica,2008,14.436813950243694,48.1,1.0592434648154332,1.52020021681865,0.0,6.335822167755158,-0.7259653210639954,-0.6196098923683167,-0.1928230077028274,-0.6602892875671387,-0.0370049364864826,0.1647324413061142
Rep Dominica,2009,13.004428274812692,48.9,1.241781301900591,1.84364480090288,0.0,6.137352515897174,-0.7780666351318359,-0.6126065254211426,-0.1925165504217147,-0.7726221084594727,-0.0014113214565441,0.0897983089089393
Rep Dominica,2010,12.646265124816608,47.3,1.2246920971234752,1.806184057593509,0.0,6.057457825809019,-0.8438581824302673,-0.643562376499176,-0.15228171646595,-0.8083205223083496,-0.0449540354311466,0.0738616362214088
Rep Dominica,2011,12.540128338737038,47.7,1.174109648865634,2.0296216854818,0.0,5.636860249376009,-0.8120779991149902,-0.5907065868377686,-0.1954342275857925,-0.7733674049377441,-0.0004818502056878,0.0904332846403122
Rep Dominica,2012,13.260723890187936,46.1,1.2563401875502562,2.39705740189075,0.0,5.401093850975776,-0.8599237203598022,-0.5103254318237305,-0.1042743995785713,-0.687735378742218,0.2523668110370636,0.1245922148227691
Rep Dominica,2013,13.731573812874627,47.7,1.362874409611533,2.26133155451533,0.0,5.304865946257426,-0.8743954300880432,-0.4678042829036712,-0.0710711628198623,-0.532446563243866,0.2074286937713623,0.1153695434331893
Rep Dominica,2014,13.682505096767684,44.3,1.422996171563908,2.39404981202839,0.0,5.193456291402742,-0.8160937428474426,-0.4357147812843323,-0.0368151552975177,-0.4057658314704895,0.1459344923496246,0.1889606118202209
Rep Dominica,2015,13.171011563347587,45.2,0.897334453096714,2.4999264210963,0.0,5.484695930639099,-0.8185346722602844,-0.3575654625892639,-0.0377780124545097,-0.5127613544464111,0.2367064207792282,0.1542684286832809
Rep Dominica,2016,13.195755868570792,45.7,0.8706571704201062,2.74242675928129,0.0,5.507273224158178,-0.7562392354011536,-0.2638970911502838,-0.0652450248599052,-0.3952907025814056,0.2521060407161712,0.1819112002849578
Rep Dominica,2017,13.266845990847132,42.2,0.9170241362294363,2.86948266297143,0.0,5.342666642996613,-0.7402245998382568,-0.3719790577888489,-0.0779919400811195,-0.4208525717258453,0.1605884730815887,0.1592211127281189
Rep Dominica,2018,13.253176094257446,43.7,1.3119189499848924,2.58917148927684,0.0,5.1477828188667285,-0.7541671991348267,-0.3971497118473053,-0.0690278932452201,-0.379276841878891,0.0239203125238418,0.1143047139048576
Rep Dominica,2019,13.5169205036343,41.9,1.3312806929136418,2.74707377638348,0.0,5.227288926215819,-0.7660195827484131,-0.3580909669399261,-0.0541751720011234,-0.347593754529953,0.005306914448738,0.1774001866579055
Romania,2001,29.01583932042722,39.6,9.932328944028267,0.0,1.31510323112155,13.1496003966219,-0.4912803173065185,-0.3731692731380462,-0.1087841689586639,-0.204920619726181,-0.3823857009410858,0.4693070650100708
Romania,2002,28.455489044240068,39.6,9.607247580801404,0.0,1.20687848243555,11.34243768531866,-0.4441305100917816,-0.2003611922264099,0.0386782586574554,-0.2601019442081451,0.4634011387825012,0.3861461281776428
Romania,2003,28.946641683722568,39.6,9.0631604396887,0.0,1.08387728363305,11.914384089838556,-0.3749062120914459,-0.2584385275840759,-0.0411462560296058,-0.2089897096157074,0.3205902278423309,0.2992188930511474
Romania,2004,28.11442149052491,39.6,9.84264470348602,0.0,1.11723206489316,12.705511460907612,-0.2958707213401794,-0.2056146115064621,0.1644221246242523,-0.1746931374073028,0.0590241663157939,0.3677662014961242
Romania,2005,28.68083910759848,39.6,9.992055410634878,0.0,1.13996568987578,8.486104289206757,-0.2416546195745468,-0.3068253099918365,0.2342906445264816,-0.1382283419370651,0.0845608860254287,0.4089088439941406
Romania,2006,29.31501278144114,39.6,9.686967014487571,0.0,1.01377382296696,7.82080658741648,-0.1638925075531005,-0.2101832032203674,0.4625684022903442,-0.117874376475811,0.1478715389966964,0.5179734230041504
Romania,2007,28.9147459272698,37.5,9.8425360548999,0.7031624574720967,0.755126525822255,5.50150097100926,-0.1827063113451004,-0.3190752267837524,0.5078539848327637,-0.0907400473952293,0.1983791440725326,0.4989976584911346
Romania,2008,27.27883688818757,36.4,10.72189518789644,0.6959168604605926,0.875580117866912,6.301893209512692,-0.1428366601467132,-0.3241724073886871,0.5807096362113953,-0.0136100705713033,0.1799603700637817,0.5141511559486389
Romania,2009,25.820728190012925,35.6,12.65355219418401,1.4166659132211634,0.546942588186608,6.116432947870612,-0.2625499665737152,-0.3597497045993805,0.6027623414993286,0.0454077571630477,0.3602153062820434,0.4642873406410217
Romania,2010,27.0311221357219,35.5,13.877670338278318,1.537479104168378,0.791282407475885,4.996986837636432,-0.305511862039566,-0.1405849903821945,0.6428855061531067,0.0906951203942298,0.2736003994941711,0.432123988866806
Romania,2011,28.24971429972169,35.9,13.287804986277262,1.6912096640143224,1.07794771338257,6.253288885700028,-0.2871266007423401,-0.2061818987131118,0.6582558155059814,0.0927155166864395,0.186090663075447,0.3761371672153473
Romania,2012,27.799839506346,36.5,12.212505899383755,1.867643935247618,1.08824368133569,4.68439374105165,-0.331757128238678,-0.1821147948503494,0.5546571612358093,0.0802307203412056,0.0823415592312812,0.3185296058654785
Romania,2013,27.30469167097923,36.9,11.726626137577368,1.8438887767222216,0.886613454752655,5.382162686044867,-0.2525303363800049,0.0991475731134414,0.6117655634880066,0.1670062243938446,0.1791330724954605,0.3115234673023224
Romania,2014,27.41647465394784,36.0,11.450388746429583,1.7236423440269644,0.746568332054653,4.712649874071213,-0.1842422187328338,0.1636523455381393,0.5813454985618591,0.2084489613771438,0.0491361282765865,0.4281268119812011
Romania,2015,27.993163371843185,35.9,11.474036980326296,1.700420223957445,0.351186405260875,4.186788615002685,-0.1024357676506042,0.1072816178202629,0.5967952609062195,0.1953148543834686,0.189114436507225,0.4861360788345337
Romania,2016,26.56443866811147,34.4,11.52027918457675,1.5551445192676017,0.249693850567914,4.069612814729213,-0.1026777848601341,-0.0409145802259445,0.5874754190444946,0.4245778322219848,0.2771966159343719,0.5409048199653625
Romania,2017,25.7274514839042,36.0,11.616680209494,1.3944235878557285,0.323067610089021,4.313298224947391,-0.0743129476904869,-0.0524345561861991,0.4881797432899475,0.4195111393928528,0.056402251124382,0.5985826849937439
Romania,2018,26.743036485720488,35.8,11.590217168026388,1.320366049771552,0.435863343141062,4.3318341312674775,-0.1516164243221283,-0.1330298036336898,0.4241508841514587,0.359745979309082,0.0468847751617431,0.5243304967880249
Romania,2019,26.72860448635751,35.8,11.855882632830795,1.3531781570857355,0.377650757798337,4.123626546923,-0.1613595783710479,-0.1621793210506439,0.4615857899188995,0.4016760885715484,0.5617021918296814,0.5163251161575317
Romania,2020,27.099827123104177,35.8,13.463148269412084,1.6403883932225585,0.377650757798337,3.836326657753768,-0.0285287853330373,-0.2205489426851272,0.3826096951961517,0.3688680529594421,0.589217483997345,0.5843963623046875
Russian Federation,2001,15.685089756995527,36.9,9.794595169965367,0.139086296535157,9.79407226652488,5.875721567679635,-0.99524188041687,-0.7200032472610474,-0.5793793201446533,-1.0975589752197266,-1.3967716693878174,-0.3462704122066498
Russian Federation,2002,33.24095801014612,37.3,9.49058423176586,2.040231048897532,10.0918628531439,5.565713752827663,-0.9293681979179382,-0.3102287650108337,-0.244879812002182,-0.8392410278320312,-0.7211834788322449,-0.4444901347160339
Russian Federation,2003,28.95303104974309,40.0,9.64100724767847,1.684909718890373,10.6250511486391,5.50294605202332,-0.7613105177879333,-0.4012094438076019,-0.1538668721914291,-0.9106629490852356,-1.1915558576583862,-0.5356029272079468
Russian Federation,2004,28.6815508535428,40.3,8.390003946047555,1.159043007658421,11.4602728515264,4.904441947890908,-0.7982658743858337,-0.4406824111938476,-0.1178623586893081,-0.8854755759239197,-1.5133510828018188,-0.5716114044189453
Russian Federation,2005,29.98837128950201,41.3,8.697942895149417,1.0328277309654097,13.1693871248022,4.255916005915858,-0.8232302069664001,-0.5004948377609253,-0.1315329074859619,-0.9273135662078856,-1.2685457468032837,-0.6515035629272461
Russian Federation,2006,29.97896018662603,41.0,8.701980821454226,0.7028296260544179,12.478748225233,3.8613124712194886,-0.910894513130188,-0.4380455315113067,-0.4042562842369079,-0.9533556699752808,-0.9077931642532348,-0.920553743839264
Russian Federation,2007,30.827978202944355,42.3,8.951760596196399,0.4673925614684378,10.5993194866761,3.7789017062836336,-1.0137896537780762,-0.3874614834785461,-0.2962315380573272,-0.9701154232025146,-0.8613417148590088,-0.9164040684700012
Russian Federation,2008,29.218121697667776,41.6,9.068807895388987,0.5281922619833614,11.5898740020068,3.753341188134908,-1.114999294281006,-0.3622767925262451,-0.3910525143146515,-0.9551019668579102,-0.7493693232536316,-0.8709935545921326
Russian Federation,2009,26.79162369745576,39.8,11.87970416660253,0.5949953054533704,8.43060401088144,4.084448697205218,-1.1320476531982422,-0.4134520292282104,-0.3359869718551636,-0.7763292789459229,-0.9684566855430604,-0.8998857736587524
Russian Federation,2010,26.31967709864416,39.5,13.031859844978529,0.5304566139092097,9.92943375372168,3.3438982490291305,-1.090828776359558,-0.4688494205474853,-0.3532887697219848,-0.7649186849594116,-0.929458737373352,-0.888972818851471
Russian Federation,2011,28.11945470273149,39.7,11.871444255913763,0.547626176930499,11.4181259977268,3.150725721296204,-1.0650039911270142,-0.4707774817943573,-0.3491683304309845,-0.7256922125816345,-0.998262107372284,-0.8835938572883606
Russian Federation,2012,28.15850603640936,40.7,12.00321863519296,0.6015852365667496,10.3423792052118,2.9260308777535338,-1.0422626733779907,-0.4205602705478668,-0.3381374478340149,-0.8184275031089783,-0.817712664604187,-0.97881817817688
Russian Federation,2013,27.754066892555663,40.9,12.818812452302348,0.6584851553112455,9.12265251037874,2.993600487766781,-1.013163924217224,-0.3550870716571808,-0.351681500673294,-0.7842402458190918,-0.7360936403274536,-1.0221772193908691
Russian Federation,2014,28.300888177229368,39.9,12.6012415652653,0.7156736743028974,9.20040064966907,3.360605488042516,-0.9192273020744324,-0.1096965372562408,-0.3886237740516662,-0.7415573596954346,-0.9436174631118774,-1.044410228729248
Russian Federation,2015,25.46118198739301,37.7,13.831177591406618,0.9842868214540964,5.9347594590517,3.873104487322988,-0.949274480342865,-0.2047026306390762,-0.5207788944244385,-0.7637034058570862,-1.0293351411819458,-1.08774733543396
Russian Federation,2016,26.08593593961884,36.8,12.47943903074305,0.9677560645719674,5.17775652949847,3.840217284599509,-0.8225473761558533,-0.1974345743656158,-0.415562629699707,-0.7923562526702881,-0.9462102651596068,-1.1317119598388672
Russian Federation,2017,26.237009381206207,37.2,12.267295782376914,0.9178817811226088,6.46996707660001,3.553632089909759,-0.8921308517456055,-0.0756785199046135,-0.4741596281528473,-0.7936877012252808,-0.6406304836273193,-1.0898724794387815
Russian Federation,2018,27.73960853712201,37.5,11.075573575244768,0.88767177891369,10.0124516000005,3.394254979128268,-0.8506646752357483,-4.419186734594405e-05,-0.5028223395347595,-0.7823286652565002,-0.5411889553070068,-1.074535846710205
Russian Federation,2019,27.50501313268592,37.5,11.258940117150154,0.9672562027672056,9.1587780736129,3.4955665470225066,-0.8100985288619995,0.1501806080341339,-0.4316002130508423,-0.7236124277114868,-0.5573844313621521,-1.1178278923034668
Russian Federation,2020,27.364871405710367,37.5,13.48481895117191,0.9436610866494192,9.1587780736129,3.7001961201672176,-0.9105806350708008,0.0334168672561645,-0.4377571046352386,-0.7602831125259399,-0.7314647436141968,-1.0767477750778198
Rwanda,2014,14.733535503617402,43.7,1.31676849996457,0.7793144129495129,0.0,24.701567715980698,0.7626482248306274,-0.0256972573697567,0.2464919090270996,0.0567817017436027,-0.313469648361206,-1.1119623184204102
Rwanda,2015,15.03318521067985,43.7,1.250779757591454,0.7522173768870819,0.0,23.993739299512143,0.6359937191009521,-0.0461110956966877,0.2429835051298141,0.0503256991505622,0.0132411494851112,-1.1352081298828125
Rwanda,2016,16.957173599689092,43.7,1.7630009463641692,0.833530252828627,0.0,25.16605038764336,0.6441798210144043,0.0978688225150108,0.1071192324161529,0.101774550974369,-0.0548992864787578,-1.152951717376709
Rwanda,2017,16.098754258949803,43.7,1.768068495762932,0.938287947741041,0.0,26.34544257427055,0.626808762550354,0.2621303498744964,0.1465749889612198,0.1211631298065185,0.0880957543849945,-1.1199607849121094
Rwanda,2018,16.868693686214332,43.7,2.051069702496684,1.1117043393082895,0.0,24.61496877760612,0.5805086493492126,0.2057738155126571,0.0867606103420257,0.1168690919876098,0.110401339828968,-1.1456122398376465
Rwanda,2019,17.13048431006131,43.7,2.072536262910492,1.1314456435931752,0.0,23.543656696548965,0.5647855401039124,0.1845681071281433,0.0775342807173729,0.0765000730752945,0.0642396807670593,-1.0976871252059937
Samoa,2012,21.408129196510256,38.7,1.30072910303372,0.819478895421618,0.0,9.15101147014534,0.1066658496856689,-0.0191276893019676,-0.3334908783435821,0.6759908199310303,0.9992401599884032,0.3499731421470642
Samoa,2013,24.06661038782447,38.7,1.10990205692358,0.876493590414836,0.0,9.71203288501987,0.1452863961458206,0.0244861841201782,-0.2487882822751999,0.6832135915756226,0.9890078902244568,0.4024417102336883
Samoa,2014,25.49539230636409,38.7,1.0016733931654,0.876787886789372,0.0,9.447798946473757,0.2961685061454773,0.4545679688453674,-0.186836302280426,0.717319667339325,1.1219048500061035,0.6650296449661255
Samoa,2015,24.108371012153604,38.7,0.9838971761673028,0.947694893393531,0.0,8.713994278185714,0.2912003993988037,0.5082156658172607,-0.0804413929581642,0.6983694434165955,1.1839739084243774,0.7358327507972717
Samoa,2016,24.79995978941768,38.7,0.9289493104557268,0.889807844501247,0.0,9.125970033799328,0.2764556109905243,0.5403721928596497,-0.1030716598033905,0.7619779706001282,1.1973494291305542,0.7743595242500305
Samoa,2017,25.516636375486023,38.7,0.908953578945737,0.821273006495976,0.0,10.519326554148416,0.6232969164848328,0.5906205773353577,-0.0800505802035331,0.8020398020744324,1.1787824630737305,0.7765050530433655
Samoa,2018,25.97894410222633,38.7,0.927028371017851,0.826193942874079,0.0,9.746917646231044,0.6334496140480042,0.5919283628463745,-0.1136799380183219,0.8072888851165771,1.1678037643432615,0.7721791863441467
Samoa,2019,26.72451008394853,38.7,0.9719156679387554,0.746596270438299,0.0,9.72870340468604,0.6398521065711975,0.4351541399955749,-0.2246638983488083,1.0792983770370483,1.1577885150909424,0.7788016200065613
Samoa,2020,27.01075931730842,38.7,1.1120002886971931,0.733471739778966,0.0,10.2502533287549,0.6941884756088257,0.5234683156013489,-0.2006687819957733,0.8797513842582703,1.1557371616363523,0.8120753169059753
San Marino,2002,25.87285353100135,32.8,9.740816598311408,0.8146990578986952,0.0,0.0200541096861857,2.1059158802032476,1.94297297000885,1.621870470046997,0.8586731553077698,1.1662120819091797,1.2370394468307495
San Marino,2003,24.540805941185106,33.26,10.051091870276483,0.3057260715397992,0.0,0.0200541096861857,2.0953662872314456,1.9802275657653812,1.5893415927886962,0.8622283935546875,1.1662120819091797,1.2009793519973757
San Marino,2004,23.36468098441209,32.260000000000005,10.01698607116028,0.2656644657296408,0.0,0.0200541096861857,1.6966668605804442,1.4843580722808838,1.6406514167785644,0.8400117754936218,1.1277302503585815,1.1721183061599731
San Marino,2005,24.421602726951622,32.7,9.205913591323515,0.193015333650995,0.0,0.0200541096861857,1.8827377796173095,1.7328487634658813,1.6118865966796876,0.7861268520355225,1.0671560764312744,1.1701445579528809
San Marino,2006,25.321369547141792,33.26,9.45438528045666,0.7210593079538292,0.0,0.0200541096861857,2.0953662872314456,1.9802275657653812,1.5893415927886962,0.9949803352355956,1.0364909172058103,1.1644760370254517
San Marino,2007,26.63236565871809,32.5,10.1729773899012,0.7974870508235811,0.0,0.0200541096861857,2.1017237186431883,1.9139748334884643,1.6044344902038574,0.8900374174118042,1.0842653512954712,1.1589120626449585
San Marino,2008,27.31148109560737,32.8,9.55391861676386,0.365302654462257,0.0,0.0200541096861857,2.057830357551575,1.9785178422927856,1.6775150537490844,0.910757303237915,1.0074697732925415,1.1881470680236816
San Marino,2009,28.006522193239537,32.839999999999996,11.636957031813594,0.4355652617882144,0.0,0.0200541096861857,2.022005391120911,2.0110995531082154,1.8006210327148438,0.9502158164978028,1.3835525512695312,1.1825872659683228
San Marino,2010,27.4069096165595,32.839999999999996,12.436730128501267,0.3277555074849662,0.0,0.0200541096861857,2.036059594154358,2.007395339012146,1.7589705467224122,0.8886519074440002,1.4539844989776611,1.165892481803894
San Marino,2011,28.5608201986132,31.380000000000006,14.120670335797396,0.3752771381211945,0.0,0.0200541096861857,1.535144579410553,1.4716414213180542,1.6307990550994873,0.9469466805458068,1.0618038177490234,1.1969637870788574
San Marino,2012,31.140701718620697,28.7,15.77016519543611,0.405424150599038,0.0,0.0200541096861857,0.6588160514831543,1.0217883944511414,1.300419068336487,0.9326305985450744,1.0264002084732056,1.2056041955947876
San Marino,2013,30.397900625075103,27.740000000000002,16.118109399787063,0.2909684135486402,0.0,0.0200541096861857,0.681930661201477,0.9522368550300598,1.2654863119125366,0.9354026913642884,1.054114818572998,1.1963934898376465
San Marino,2014,31.682529060753,28.7,16.59861494139155,0.5231261342050105,0.0,0.0200541096861857,0.6588160514831543,1.0217883944511414,1.300419068336487,0.9354026913642884,0.9895857572555542,1.165799260139465
San Marino,2015,31.3341475927796,27.0,16.73554038786613,0.4919467430934391,0.0,0.0200541096861857,0.4167469620704651,0.895895254611969,1.21030752658844,0.9354026913642884,0.9194737672805786,1.1898491382598877
San Marino,2016,29.931745450835106,29.46,16.693784071863217,0.5369200525536971,0.0,0.0136238729961192,0.8523362457752228,1.0651323318481445,1.2289685249328612,0.9354026913642884,0.9504053592681884,1.191461443901062
San Marino,2017,29.74308773240569,29.46,16.520739192911588,0.4994013562510046,0.0,0.0204788600977845,0.8523362457752228,1.0651323318481445,1.2289685249328612,0.9354026913642884,0.8745482563972473,1.1898542642593384
