País,Ano,Tax_%_GDP,GINI_Index,Interest_expense_%_GDP,OilRrents_%_GDP,Agriculture_%_GDP,ControlofCorruption,Political_StabilityNoViolence,VoiceandAccountability
Egypt,2006,0.29894087056888713,0.197080291970803,0.3982443327764077,0.20790836569903173,0.20046426504175419,0.24436806632996477,0.4302085413562902,0.2356855983039785
Egypt,2007,0.2898634373678472,0.197080291970803,0.36401857343217964,0.18151718530572555,0.20323446226255598,0.24095508624936932,0.4932291443289051,0.2437152185486091
Egypt,2008,0.28930842368348236,0.18004866180048673,0.3287786440233249,0.20427484621021805,0.1912724226990201,0.23693574206272927,0.5021887118664436,0.2323804095074133
Egypt,2009,0.2957586406293734,0.18004866180048673,0.300016770303631,0.10508108615172634,0.19684097281798643,0.29885758801889367,0.48102241275763846,0.24632502885769086
Egypt,2010,0.26677953103662816,0.15815085158150854,0.3680521703116617,0.12218695464979913,0.20203252723141635,0.2715995077975818,0.4171426937580869,0.23854172772005555
Egypt,2011,0.2644812984513752,0.15815085158150854,0.3978302675943308,0.1644813777030478,0.21003380094255872,0.25658097601593877,0.299050888684526,0.25078762288244066
El Salvador,2001,0.05359655394917412,0.6739659367396595,0.0001209883029243985,0.0,0.10126027925957574,0.29894517534515175,0.6869370377708663,0.5302147056621811
El Salvador,2002,0.29755177485403983,0.6861313868613139,0.17073259896106377,0.0,0.08818330348841069,0.26027996924182834,0.679361950810573,0.572310722852892
El Salvador,2003,0.30742816614916174,0.6520681265206814,0.1473262219132998,0.0,0.08311631522626549,0.3336437058434311,0.5747324244891204,0.5685790498781765
El Salvador,2004,0.3089287420342903,0.586374695863747,0.1970048588321892,0.0,0.08674374030890503,0.32013820067831256,0.5990552608419376,0.5474751366241982
El Salvador,2005,0.3418415813708563,0.6034063260340634,0.1931107020824195,0.0,0.09346359121385123,0.3131078794213822,0.6068545911592762,0.5220884954764563
El Salvador,2006,0.3618697041913776,0.5352798053527983,0.24264453865500368,0.0,0.09156317846752239,0.35033217112029863,0.5775088865577686,0.5658143942557327
El Salvador,2007,0.3843248550851875,0.5231143552311437,0.1913487984960148,0.0,0.10590366006216584,0.3325565493286726,0.6127275695804203,0.5652740926416151
El Salvador,2008,0.40477508475531665,0.564476885644769,0.18527106227164009,0.0,0.10737263920262075,0.33496313605238814,0.6230095894679115,0.5697513015190638
El Salvador,2009,0.36278666558030437,0.5377128953771291,0.20173691066849406,0.0,0.10098917330738981,0.36111477010965537,0.6127560360356069,0.555883405400374
El Salvador,2010,0.3840297704428489,0.4817518248175183,0.20150430045693501,0.0,0.10573103054747847,0.35486072425269966,0.6270136556886475,0.5594238582117858
El Salvador,2011,0.3726268141505845,0.45255474452554756,0.19377948142537135,0.0,0.11100846500063269,0.35841411422238445,0.6384490508769235,0.5523941615143932
El Salvador,2012,0.3928303072163004,0.44038929440389296,0.18122970739014121,0.0,0.09865344555610787,0.3229769427378502,0.6655434897122349,0.5309586348801338
El Salvador,2013,0.39685225406180463,0.47931873479318754,0.191001079719942,0.0,0.08500794420689267,0.3368340150595888,0.6067335956314154,0.5378627707752598
El Salvador,2014,0.3915611328842713,0.4355231143552314,0.20938607703602954,0.0,0.08884794291948558,0.3314192999184348,0.608721872029282,0.5800735594006832
El Salvador,2015,0.3925981190232069,0.4111922141119223,0.1927593274814512,0.0,0.08374281675332931,0.3204182785469032,0.6103864914135572,0.5800191959447085
El Salvador,2016,0.4056728285849867,0.3965936739659368,0.20063245928573323,0.0,0.08680776908406262,0.29710717133167286,0.5923442524036183,0.5893329151081286
El Salvador,2017,0.41252330489147987,0.34793187347931886,0.21918961753702607,0.0,0.08167175894553616,0.30205481239234266,0.5571007743635377,0.5805398908798155
El Salvador,2018,0.4135108298247146,0.36253041362530425,0.22187593611960152,0.0,0.07773067375710756,0.27971555074412413,0.5291157261160635,0.5455528578604218
El Salvador,2019,0.4182457265450289,0.36739659367396604,0.22436938944890203,0.0,0.07371823580773386,0.28956456850342394,0.5907817802951926,0.5702841438642064
Estonia,2001,0.6039731884620617,0.3284671532846717,0.020524067659360493,0.0011543770223325712,0.05291267962128723,0.6170442025253035,0.8115598391438106,0.7928912293573747
Estonia,2002,0.6178904769611949,0.3284671532846717,0.024030993768069914,0.0009506438266724018,0.05381453635354872,0.5937168852854916,0.8179676061391767,0.814531946625495
Estonia,2003,0.6139544930680063,0.3284671532846717,0.019968161305994745,0.0016819121515144284,0.0524011782585767,0.634504988684059,0.8103631427763989,0.8139277040818029
Estonia,2004,0.6157514414122734,0.24087591240875927,0.01801038832619111,0.0018626929334160385,0.054813707235430636,0.6509855722942179,0.7683685300008993,0.8197461009091425
Estonia,2005,0.590082289780649,0.23600973236009737,0.014345215216143297,0.0026382608540633334,0.04978311357977589,0.6623817515102339,0.7465105263830543,0.7939525637564406
Estonia,2006,0.6033994586550444,0.24330900243309017,0.012649332273563955,0.002935749770293379,0.047617868822771296,0.6594747817651949,0.7755838344375228,0.8133270753925966
Estonia,2007,0.6140589151473987,0.18248175182481763,0.012548792125641297,0.00572516014547166,0.05944840528520006,0.6555345419385812,0.7530855480827807,0.8145471308880394
Estonia,2008,0.6203786584717598,0.1995133819951339,0.01618561513566619,0.011946191853754298,0.051511381957260904,0.6525558169379247,0.7392524249187895,0.8192961608414268
Estonia,2009,0.6966391515531472,0.18734793187347942,0.01703518705757892,0.0105304713668606,0.03742339162396218,0.6565502861559279,0.7381544034691545,0.8177343379646346
Estonia,2010,0.6608412715153011,0.2019464720194648,0.012903612004579398,0.019124412603740645,0.04802273219164896,0.6537034670806877,0.759111918422044,0.8228623974796553
Estonia,2011,0.6265307890890169,0.2141119221411193,0.012697600059681083,0.029707798751431865,0.05572793983090005,0.6671120270599344,0.7480784526622927,0.8300142458751191
Estonia,2012,0.6308291503250553,0.22384428223844288,0.015551586889633469,0.02021531653797079,0.05020939236997877,0.6772417526110598,0.7536524159490552,0.8244603892698281
Estonia,2013,0.6304758332234246,0.27737226277372273,0.013398190845867838,0.013994910250987551,0.046766369242006764,0.699092669770891,0.7781526753839834,0.8257147611986213
Estonia,2014,0.6401920394877443,0.26520681265206825,0.015602970331891723,0.009918024157843798,0.047919721547789236,0.7260876800509583,0.7851776996619858,0.8393340425396224
Estonia,2015,0.6632528009219444,0.2189781021897812,0.01303712188369268,0.004857242205803738,0.043282277214512346,0.7238385181428251,0.7502442305490384,0.8435511677760794
Estonia,2016,0.6675344466392011,0.18248175182481763,0.011069522968724268,0.003578199540022774,0.032008520977968205,0.718735468020925,0.7618613693590479,0.8489476243158349
Estonia,2017,0.6538683071724974,0.16301703163017034,0.008012059268808996,0.004599705747604378,0.03613670819402198,0.7123840220335389,0.7565705590478365,0.8505759846310967
Estonia,2018,0.6583419904125908,0.16058394160583955,0.006273942049582423,0.0060843622023355045,0.03363497746307793,0.7735127526419121,0.7428937005728633,0.8416244974388704
Estonia,2019,0.6676131595323173,0.16058394160583955,0.005706832072788365,0.00494122418681417,0.038029229271914676,0.7866893468894307,0.7529488850858121,0.842082272586059
Estonia,2020,0.6793738293422545,0.16058394160583955,0.006257715733910472,0.00494122418681417,0.032809436807760335,0.7986819934175542,0.76980062962203,0.8395790558000389
Ethiopia,2001,0.04811330783611287,0.6058394160583944,0.0037067560923272854,0.0,0.6412058329905932,0.3140514694317292,0.4071578662518008,0.27836285103357744
Ethiopia,2002,0.2579906732627358,0.6948905109489054,0.10743055316365711,0.0,0.585957481492863,0.2834594085026423,0.3459341373215616,0.22884129196208902
Ethiopia,2003,0.04517628659576922,0.5046228710462288,0.0,0.0,0.5646450763446865,0.265151277604706,0.30529993424547064,0.25722007128707575
Ethiopia,2006,0.05745279946123721,0.664233576642336,0.0,0.0,0.64398625719635,0.26817019170775774,0.2328663765982142,0.23709885835603628
Ethiopia,2007,0.04647184384510602,0.6058394160583944,1.286267098893793e-06,0.0,0.6400615681257577,0.27225438999101814,0.21873068171574817,0.23455455295557104
Finland,2001,0.8587789941321808,0.09732360097323611,0.2238393326190495,0.0,0.04186307847761497,0.9936826818536586,0.9915088867668532,0.947022654616031
Finland,2002,0.8621665262126202,0.09732360097323611,0.17288756853840548,0.0,0.04046941326587769,0.9904641940714536,0.9989237102929505,0.9367996372783363
Finland,2003,0.8433781543280434,0.09732360097323611,0.15355057218028714,0.0,0.0384016582299954,0.9924330821348788,0.9842177368497933,0.9417808649745526
Finland,2004,0.8312971495701371,0.1021897810218978,0.14035958309167754,0.0,0.036038531587252336,0.9918092621560766,0.9693407843807863,0.9955716009345001
Finland,2005,0.8367733841991516,0.09489051094890522,0.13047887189759008,0.0,0.03450199945339182,0.965965723553065,0.9639917962475723,0.9709853341281788
Finland,2006,0.8374178607469759,0.1046228710462288,0.12131783274081548,0.0,0.030306054064426345,0.9988213996289557,0.9432710043956665,0.9218123449876597
Finland,2007,0.8234744782147975,0.1119221411192215,0.11295930863903816,0.0,0.036048289186276825,0.9836915954074172,0.9403081433034229,0.9131902348185464
Finland,2008,0.8171959594910088,0.09975669099756701,0.1122955927082512,0.0,0.03339609227236734,0.9688277587740048,0.9311018296663663,0.9139174091517979
Finland,2009,0.8114344935174642,0.09245742092457432,0.10895099112358093,0.0,0.0341297769200091,0.9486146700218525,0.9341646593880618,0.9144744893760269
Finland,2010,0.8075933962696655,0.09732360097323611,0.10828806881446487,0.0,0.03663190661611418,0.9272952680894495,0.9262263138707088,0.9199376048283525
Finland,2011,0.8317260390822483,0.09489051094890522,0.11130420350971293,0.0,0.03515280371655597,0.9362793732504582,0.9196192891417629,0.9252461748565011
Finland,2012,0.8441858869120943,0.08272506082725073,0.11416766963102129,0.0,0.03505078995613285,0.9447382624163889,0.9212184735859228,0.9489750167254651
Finland,2013,0.8641096482553932,0.08515815085158152,0.1025140268410116,0.0,0.03585121136694962,0.9383871243914732,0.9177999123569145,0.9420989145378077
Finland,2014,0.8662501542093309,0.07542579075425804,0.10134539947455527,0.0,0.03631978918884252,0.9280207156835039,0.8952234936576635,0.9340008436376268
Finland,2015,0.8660133013003904,0.08272506082725073,0.09339392144818605,0.0,0.034130161170875924,0.9504096992724078,0.8422526389954023,0.9344260940944453
Finland,2016,0.8697909224672259,0.08272506082725073,0.08608085307885774,0.0,0.03499194116186173,0.9444198292219317,0.8331539517154918,0.9314220395926608
Finland,2017,0.8521970650425796,0.09002433090024331,0.07883279232578612,0.0,0.03507263852715382,0.9391844672240861,0.8510928452961545,0.9384439107007445
Finland,2018,0.8431400882171209,0.08759124087591252,0.07065238623507253,0.0,0.03614302493857597,0.9392079283650177,0.8132627426745014,0.9429199579821086
Finland,2019,0.838814806112796,0.08759124087591252,0.06393590346853581,0.0,0.03719504999318107,0.9256008585769704,0.8008312711699908,0.9398572618583776
Finland,2020,0.8364476236173783,0.08759124087591252,0.05417220850906091,0.0,0.037114736737572804,0.9375709118583972,0.8212137900883025,0.9526727794458534
France,2001,0.8886944637244183,0.18734793187347942,0.22980909520748083,0.00014915809192066442,0.031908543191876255,0.7412551396836575,0.7866593654284121,0.842563401129041
France,2002,0.8745704504503163,0.18734793187347942,0.22825094228324175,0.00014049274490019977,0.030452457086626535,0.708397223880709,0.8176956391958884,0.8352662697095523
France,2003,0.872653732493251,0.18734793187347942,0.21655918505547475,0.00012092372769805057,0.028018897771387864,0.7367663907005637,0.6539631138756641,0.8271959252727776
France,2004,0.8751846282505049,0.16788321167883224,0.21100869984345622,0.00013879376722222397,0.027602841296583514,0.7323710943289607,0.6899563452023146,0.9122302250034391
France,2005,0.8851627719582886,0.14841849148418496,0.20846527332007064,0.00017776621115532764,0.025443469092821767,0.7407685309837402,0.702157522960834,0.9174049305729963
France,2006,0.8939286510330275,0.14598540145985406,0.20099735574527966,0.00020414183787177697,0.022996030324182546,0.7636764313353718,0.745019504075623,0.8720471696079088
France,2007,0.8829004649134705,0.2116788321167884,0.204811550096318,0.00017893580281482457,0.024427173815367437,0.7638834941018748,0.7376827214194719,0.8621231303997134
France,2008,0.8813850061666567,0.22627737226277378,0.21498754191573055,0.000225640104683575,0.022946545118564112,0.7504545946012835,0.7337573388408338,0.8735938689592068
France,2009,0.8752144725448829,0.2189781021897812,0.19734118837256365,0.00012033332983298203,0.020037972274839225,0.7576913487014818,0.726310133319471,0.858236171768022
France,2010,0.8776856408855962,0.24330900243309017,0.2021991137883966,0.0001754181786480827,0.024291412884844436,0.7709953834185951,0.7634354767051793,0.8476253179964183
France,2011,0.9006176388432942,0.23357664233576647,0.21256055225235643,0.00024337159619687538,0.02499195798329227,0.7827000570402489,0.7463138952762092,0.8394253303260395
France,2012,0.9232577956293726,0.2287104622871048,0.20615527064226807,0.00022885292826415089,0.024711912665549163,0.7673834595820814,0.7357790704266057,0.8566049871799271
France,2013,0.9430525500871397,0.2141119221411193,0.1850052459608567,0.00019452117955320853,0.022089533400073854,0.7279495091610155,0.7124962198136883,0.8518006257738279
France,2014,0.9471079343480581,0.2092457420924574,0.17648510443875987,0.0001653461707922489,0.02356946591460229,0.7235619958409388,0.6800100154192137,0.8515236951935431
France,2015,0.9448831599626163,0.2189781021897812,0.16271941604746123,8.864118168298298e-05,0.024315887080149888,0.7220539596162654,0.6375074492963685,0.848589245351262
France,2016,0.9439357269702333,0.1995133819951339,0.1523138829441903,6.876693923746749e-05,0.021763675140300257,0.74167956796113,0.5932063658559642,0.8307139670616902
France,2017,0.9563115644007821,0.19221411192214122,0.14259523800287474,9.305811182319143e-05,0.023358337491759484,0.7174727099056801,0.6752983240318078,0.8347753625014918
France,2018,0.9533971965907605,0.2116788321167884,0.13925364013886762,0.0001441280749477769,0.024970596192570964,0.7293681522794906,0.6205051531476279,0.8332716649817196
France,2019,0.933109992403469,0.2116788321167884,0.1184927493295804,0.00012359609591006764,0.023056131219015702,0.7212913885462262,0.679749940169102,0.8256100808926402
France,2020,0.9408549092337318,0.2116788321167884,0.10737841874752109,0.00012359609591006764,0.024182560227199692,0.6907271772232748,0.6826280435449237,0.813634951499947
Georgia,2001,0.2872800177329465,0.38686131386861333,0.12724103549348825,0.004522558469992188,0.3174477584301079,0.18314500121757163,0.4358058175887969,0.4689316170662607
Georgia,2002,0.28411824290782545,0.3284671532846717,0.14219814148303056,0.0033949383450629974,0.2913839858620026,0.13011719539809996,0.35282089126384736,0.41251998628557396
Georgia,2003,0.2770436044003405,0.3163017031630172,0.1421980713094292,0.006486801088800844,0.2923020602366318,0.2564620045142819,0.32937972431814405,0.49588675030360924
Georgia,2004,0.3800853616478388,0.3041362530413627,0.1125551433539912,0.004795753118439686,0.24828689389627395,0.3098377589313456,0.42442898245551863,0.5212595068667789
Georgia,2005,0.40103745562618076,0.33333333333333337,0.07581161263867767,0.003824907626860521,0.22367605500410112,0.3693221624239984,0.44876886084609846,0.5181759551584432
Georgia,2006,0.44141998907763164,0.3211678832116789,0.05513535223941973,0.003636247684738192,0.16959432168429098,0.43034338700848557,0.4026584023842139,0.5175801265942336
Georgia,2007,0.49950503597982276,0.35036496350364976,0.041933580156325985,0.0026790579148610176,0.13925983042778822,0.3883153138425939,0.47275234127183563,0.4825010522693942
Georgia,2008,0.48163156285995257,0.36009732360097335,0.04565625735032066,0.002788888787442708,0.12314542462555007,0.39446039172882236,0.41238691816526174,0.47576453521124185
Georgia,2009,0.4716702445615834,0.35279805352798077,0.06879345418935728,0.001684446142923325,0.12268614536220566,0.3907986724605793,0.40220044151896595,0.4930933964249564
Georgia,2010,0.4432344311736624,0.3844282238442823,0.07017674759135763,0.0021850647542902275,0.12797897565358649,0.421788780132098,0.4566274666801945,0.5002110498611702
Georgia,2011,0.47849954130249184,0.38686131386861333,0.08480431360867888,0.002638265666071274,0.1382941716143797,0.4477233863872413,0.47008206810291664,0.49720299810227075
Georgia,2012,0.4869165720564577,0.37226277372262784,0.06986121975954523,0.002238594915473829,0.1238116000140741,0.5141056890243128,0.4649294627884484,0.5466956672162356
Georgia,2013,0.4628152076917449,0.36253041362530425,0.06247053426975434,0.0019071662116618817,0.13048702598718187,0.5301284164306601,0.5173473602518928,0.5765609194131707
Georgia,2014,0.46235623720326674,0.3381995133819953,0.06008799380406117,0.0015025028448701829,0.12912108608219375,0.6045266759611607,0.5436253102065776,0.6137165289504667
Georgia,2015,0.4691105945146382,0.3114355231143553,0.07286793925075874,0.0006914131814867703,0.11833164703438222,0.5795944822980093,0.5119286554339563,0.6111491510630653
Georgia,2016,0.48724277588202347,0.3138686131386863,0.08424192806981987,0.000533226497091743,0.11049934430887025,0.5808867488172421,0.545426607697459,0.6164037714063936
Georgia,2017,0.4830812847363749,0.34549878345498797,0.08855372499555253,0.0006290402625006801,0.09450142253992908,0.59388658660501,0.5328192240745996,0.6086547335571897
Georgia,2018,0.4654050410599691,0.3090024330900244,0.08818092657968507,0.0008835378161888092,0.1024067712737422,0.5865443833552668,0.5173018908602354,0.5974701158528862
Georgia,2019,0.478543285512099,0.2968369829683699,0.09347231431999366,0.0005294183601511199,0.0985055330462474,0.5844823366445272,0.5070394119199667,0.5841793915848208
Georgia,2020,0.44600548550813257,0.2968369829683699,0.11787106600144062,0.0005294183601511199,0.11037962869861245,0.5598699200120676,0.5196654106163757,0.5553115603788533
Germany,2001,0.7920551267587302,0.16058394160583955,0.23587454408943578,0.0002504018944431214,0.01640750441713948,0.8569921955030873,0.9238897137716496,0.8761433370089371
Germany,2002,0.7845613724433983,0.15085158150851585,0.23261244132891737,0.0002671322767051962,0.013637128121604693,0.8754103389944488,0.855177393614234,0.901421975818758
Germany,2003,0.7917754550194879,0.15328467153284675,0.22525110385839242,0.000275917492718869,0.012603741293613021,0.8731720117659582,0.7408908911538165,0.9013004409813528
Germany,2004,0.7730613855008398,0.16301703163017034,0.21648409513322175,0.0003124381897091463,0.01440290940114456,0.857233526093576,0.7543915826884442,0.9223136685998257
Germany,2005,0.7745175732775682,0.2043795620437957,0.2120765483112222,0.00045060815208976365,0.011009020978908988,0.8626165141011256,0.8092801362228736,0.9197136369558225
Germany,2006,0.7774626511384238,0.18491484184914853,0.20544704616417955,0.0005026100787568881,0.011169996017864902,0.8433679078132823,0.8391692405648496,0.8889900734402041
Germany,2007,0.7788268861385382,0.18491484184914853,0.20137716875394235,0.0004754866049357992,0.011795062909035463,0.8275830114238958,0.8324791307972037,0.8816653977684599
Germany,2008,0.7854941645363813,0.18004866180048673,0.2002007298866277,0.0005512890750136292,0.012695680127699333,0.8332130133293436,0.8214789095071682,0.881741653134958
Germany,2009,0.7947239264380455,0.16545012165450135,0.19931633437477478,0.0002933762066385659,0.010530146578904631,0.8321432916899015,0.8027768305804586,0.8812789582867049
Germany,2010,0.7678234785038914,0.15815085158150854,0.1851584335208276,0.00037883850331662855,0.012171188152451176,0.83660107644642,0.7888119709781006,0.8718078656302091
Germany,2011,0.7741909698161221,0.16545012165450135,0.1895013641731875,0.0005532820757847977,0.013781384398878604,0.830636627298051,0.7987620120148964,0.8849089384590949
Germany,2012,0.7870361939070248,0.17518248175182483,0.17508691696098533,0.0005613942677684895,0.012840887006906155,0.8485947868448959,0.7841611689800976,0.8962522506873156
Germany,2013,0.7894966280308828,0.18004866180048673,0.13864038511907445,0.00048723451607119415,0.014275393819049893,0.843896847354594,0.8175653271471439,0.8994228765492123
Germany,2014,0.7847126984109758,0.17518248175182483,0.1233736620707204,0.0003892537746359908,0.013698474772097556,0.8465922188858377,0.8169520163385069,0.9071026210162947
Germany,2015,0.7925565270694298,0.19464720194647211,0.10674709039909365,0.00018827723299158378,0.010368973080355942,0.8466805201250955,0.7675433379690029,0.9034512310337172
Germany,2016,0.8014099648978306,0.1995133819951339,0.09076751177995288,0.0001416810618319864,0.010577044723676826,0.8487909029454033,0.763495954459049,0.8887720274300666
Germany,2017,0.8050120432692995,0.1995133819951339,0.07868998636348308,0.00019355270809929154,0.012898890141553009,0.8528738133856055,0.7429657825284264,0.9060661736235389
Germany,2018,0.8152105623308474,0.1995133819951339,0.07009796590666496,0.000270657861570928,0.010434419563262319,0.8748063965932856,0.7437449367195962,0.9058106832219668
Germany,2019,0.8201294376956954,0.1995133819951339,0.0601865700563537,0.00022696796861532544,0.01179700724291745,0.866907635167948,0.7400251236193777,0.886534353027423
Germany,2020,0.8207331011229112,0.1995133819951339,0.04774005617405599,0.00022696796861532544,0.01113553608358525,0.8563314200278297,0.7612263660112096,0.8921350378984008
Ghana,2010,0.20562538233974312,0.4379562043795622,0.17596056978084718,0.007032217082217475,0.42461879598460384,0.4226266016568157,0.6198337282224875,0.6723252693764096
Greece,2001,0.666869586506041,0.22141119221411198,0.5114640871308558,0.0002695764632497181,0.07878974805653907,0.5747517024585316,0.791420851647521,0.7992751640431803
Greece,2002,0.691526901377,0.22141119221411198,0.457506192975585,0.00016029433508601415,0.07552487480235229,0.5195249186153179,0.8059548659802258,0.8081805214457968
Greece,2003,0.6583602670264771,0.22141119221411198,0.40749811428763716,0.00012955821669139066,0.07571674927800984,0.5112369346221992,0.7192048139769368,0.8358602476917643
Greece,2004,0.6398628041155798,0.24087591240875927,0.39007434767044347,0.00014841219896311899,0.06474679481954194,0.5291136030998719,0.7214617201300204,0.8447105165898696
Greece,2005,0.6685834515870707,0.26520681265206825,0.38636457081222786,0.00019704651943933888,0.06488030369801438,0.5040491745513924,0.7252650364383694,0.8208033811101092
Greece,2006,0.6525811718003015,0.27737226277372273,0.36293930399575114,0.0001480834800668487,0.04847957004995965,0.5053527376939737,0.752715102238636,0.7871543720198986
Greece,2007,0.6689144947950086,0.25060827250608286,0.37046080438557294,9.381866418354173e-05,0.04599761048542388,0.48271226775220266,0.7290369377682606,0.791839506596499
Greece,2008,0.6736586538182614,0.24087591240875927,0.398779210578445,9.526975825215604e-05,0.04251300744688521,0.45128368276528347,0.6733209837446305,0.7776595311767833
Greece,2009,0.6582406328510476,0.24087591240875927,0.4167329193903304,6.310842688650312e-05,0.04247824132356131,0.43576214853153133,0.5685686658902829,0.7682929517993806
Greece,2010,0.6837807698947275,0.25304136253041376,0.496123249153572,0.00019986689324050087,0.0452553283926711,0.4060281812817163,0.5862240242623994,0.7698913383803796
Greece,2011,0.7294742248925498,0.27007299270072993,0.6116435805743553,0.00023758308836262785,0.047154671507895415,0.3979088539854179,0.5924749613866268,0.7502086013988349
Greece,2012,0.7809235864379064,0.3065693430656935,0.4184274151227986,0.00025681940393690864,0.05211156176641823,0.37682284036138225,0.5664831471316335,0.7197241140969781
Greece,2013,0.7694539408236507,0.3017031630170318,0.32477394430219725,0.00017758359323935948,0.051226154061313395,0.4038860853260978,0.5765478482660722,0.7162714861111068
Greece,2014,0.7817548905918779,0.294403892944039,0.31765541204436293,0.00015069512230499735,0.05427813676273738,0.3893917126683274,0.5833214710426947,0.6988261653997423
Greece,2015,0.7886151422029507,0.2992700729927008,0.2898082351917671,7.100271918665283e-05,0.05852708490518249,0.3994027029390091,0.5636322084340436,0.7071784815919666
Greece,2016,0.8341476432668556,0.27493917274939184,0.26801933180377,0.00016819174037761646,0.05323633130980476,0.3960537773024828,0.5874534636229055,0.711512206780502
Greece,2017,0.8362271567893295,0.26034063260340634,0.2612603438098603,0.00021534485784583456,0.05840117487065613,0.4013584903489321,0.5979828784055032,0.7089470533875634
Greece,2018,0.8448196224086876,0.22384428223844288,0.2811646211371355,0.000482434718531973,0.055054645414826166,0.41399656191047934,0.6504947284124147,0.7277533547350452
Greece,2019,0.8282194678167052,0.22384428223844288,0.25193683274134654,0.00037677931442524885,0.05723866124375379,0.43004306585682245,0.6539575208595326,0.7481566608956345
Greece,2020,0.8152340876850007,0.22384428223844288,0.25073550045044884,0.00037677931442524885,0.06407132651467323,0.43397666174309335,0.6415402573148091,0.7872657637699243
Guatemala,2014,0.27719094792037546,0.5985401459854016,0.10996354098413096,0.006067968566951463,0.15256803137965283,0.24707778611267317,0.47038646931264944,0.45519471083545926
Guatemala,2015,0.26846898990538065,0.5985401459854016,0.1185832584049046,0.0021668471453582714,0.15094034661345487,0.24770747137670815,0.470496813771093,0.4529518054543692
Guatemala,2016,0.2734391231856144,0.5985401459854016,0.1132047511088556,0.0014908672384546188,0.1463122241268127,0.24619986909915212,0.49515434411523096,0.4672332724849318
Guatemala,2017,0.235409941017858,0.5985401459854016,0.09342619965914015,0.0022506145040391114,0.14684061602649384,0.24586018649423308,0.4714582506305276,0.4699682846308234
Guatemala,2018,0.2778002253369047,0.5985401459854016,0.11354155099943322,0.003354372423875844,0.14318967353747708,0.22800733611399182,0.49608371260647277,0.44880111136654405
Guatemala,2019,0.27433849147872197,0.5985401459854016,0.12033533185924693,0.0026559711306687315,0.14287178933544162,0.208379712014775,0.48835795397329307,0.4557368649296072
Guatemala,2020,0.26314638548092556,0.5985401459854016,0.12673923377598117,0.0026559711306687315,0.155126400064647,0.16253091733229025,0.5200294401733229,0.4425393188886455
Honduras,2003,0.3415884963752001,0.83698296836983,0.10694426330015272,0.0,0.1758839694412448,0.20303073986191747,0.5309293596051414,0.4958887963829871
Honduras,2004,0.3567877602208521,0.83698296836983,0.11042898997335543,0.0,0.18431320795633271,0.2101072134945347,0.5281270167690908,0.45437466196035503
Honduras,2005,0.3523249950041,0.8710462287104626,0.09443276360864526,0.0,0.18885975048889167,0.22928469444999555,0.4768475790459794,0.4531037923303074
Honduras,2006,0.3625981295704253,0.8223844282238444,0.0650979208735155,0.0,0.17955609736513767,0.22453202162971614,0.4673005357299251,0.5056775096473212
Honduras,2007,0.38193409013703616,0.781021897810219,0.04639763049721487,0.0,0.1803809654386606,0.2347483546265118,0.5183777819995466,0.49208306975984256
Honduras,2008,0.388491107548908,0.7737226277372264,0.04616967954035253,0.0,0.18400224185126385,0.20740244910794192,0.4980070436981566,0.466134182417049
Honduras,2009,0.3534196743884699,0.6715328467153285,0.04799286321095957,0.0,0.1639344855113191,0.2075274678726552,0.5465604153028789,0.4054271743028828
Honduras,2010,0.3588033637755096,0.7153284671532849,0.06356815420106963,0.0,0.1755375036047034,0.21036692384519254,0.505169952811932,0.4129032522564572
Honduras,2011,0.36442444728055295,0.7031630170316303,0.09031834644079326,0.0,0.21534254265153613,0.22612186388517952,0.5285134902634344,0.4218079339593905
Honduras,2012,0.36518028126438884,0.7226277372262775,0.11389399934867928,0.0,0.20544802859737307,0.19586673489621864,0.5373532457252695,0.4215222648360114
Honduras,2013,0.37799217445335476,0.639902676399027,0.11786047028652635,0.0,0.18462250599354635,0.19791160570008298,0.5179512753161407,0.42020820357115624
Honduras,2014,0.4010365910450965,0.637469586374696,0.1356309371738113,0.0,0.1898808407190812,0.2354560383853382,0.4970197979441902,0.4369567640271457
Honduras,2015,0.41374251478253066,0.6204379562043798,0.1434332800134365,0.0,0.18499884219410695,0.28681835516796583,0.5113076476942412,0.4337566427352565
Hungary,2001,0.7580352508246015,0.15085158150851585,0.35091319630272466,0.0037204063978573134,0.07442353113931403,0.6049059877367104,0.8151931042397336,0.8304067590618919
Hungary,2002,0.7461339978069431,0.15085158150851585,0.2986586780256363,0.002777108592013607,0.0645255026548355,0.5570434824530544,0.8906165210430829,0.8356942533336289
Hungary,2003,0.7429118560049114,0.15085158150851585,0.30301733362297917,0.0027091073855400687,0.05907827104053471,0.5798470675169641,0.8624137633359131,0.8385881611949164
Hungary,2004,0.7348372582145477,0.15085158150851585,0.3245438044802166,0.0028670005279604455,0.06590009804513185,0.5827571028884136,0.795791493194959,0.834010804513856
Hungary,2005,0.7258240533206635,0.26763990267639914,0.30599108813725606,0.0031040285305184044,0.056343978244229015,0.5735920557777148,0.8340163738944875,0.8405770566400323
Hungary,2006,0.723727472230233,0.1119221411192215,0.2916646367022555,0.0033954314546459706,0.05352682444432926,0.5746196985450565,0.8304118971502877,0.7997792511911294
Hungary,2007,0.7804998809627728,0.1021897810218978,0.3037254067444266,0.0027955193685787493,0.052785061653976804,0.5661842005285868,0.777924341807197,0.8064065440527343
